Año;Mes;Lote;Residuo;Distrito;Nombre Distrito;Toneladas
2021;noviembre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;82,96
2021;noviembre;1;PUNTOS LIMPIOS;10;Latina;124,14
2021;noviembre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;47,93
2021;noviembre;2;RESTO;3;Retiro;1587,6
2021;noviembre;2;RESTO;4;Salamanca;2509,94
2021;noviembre;2;RESTO;5;Chamartín;2258,58
2021;noviembre;2;RESTO;14;Moratalaz;1245,72
2021;noviembre;2;RESTO;15;Ciudad Lineal;3111,08
2021;noviembre;2;RESTO;16;Hortaleza;2942
2021;noviembre;2;RESTO;19;Vicálvaro;1781,88
2021;noviembre;2;RESTO;20;San Blas - Canillejas;2500,7
2021;noviembre;2;RESTO;21;Barajas;817,74
2021;noviembre;2;ENVASES;3;Retiro;256,86
2021;noviembre;2;ENVASES;4;Salamanca;338,9
2021;noviembre;2;ENVASES;5;Chamartín;381,26
2021;noviembre;2;ENVASES;14;Moratalaz;236,1
2021;noviembre;2;ENVASES;15;Ciudad Lineal;614,52
2021;noviembre;2;ENVASES;16;Hortaleza;579,3
2021;noviembre;2;ENVASES;19;Vicálvaro;275,18
2021;noviembre;2;ENVASES;20;San Blas - Canillejas;458,84
2021;noviembre;2;ENVASES;21;Barajas;131,62
2021;noviembre;2;VIDRIO;3;Retiro;320,48
2021;noviembre;2;VIDRIO;4;Salamanca;299,3
2021;noviembre;2;VIDRIO;5;Chamartín;332,84
2021;noviembre;2;VIDRIO;14;Moratalaz;214,82
2021;noviembre;2;VIDRIO;15;Ciudad Lineal;179,86
2021;noviembre;2;VIDRIO;16;Hortaleza;144,64
2021;noviembre;2;VIDRIO;19;Vicálvaro;160,56
2021;noviembre;2;VIDRIO;20;San Blas - Canillejas;158,24
2021;noviembre;2;VIDRIO;21;Barajas;114,9
2021;noviembre;2;VIDRIO COMERCIAL;4;Salamanca;65,14
2021;noviembre;2;CLINICOS;3;Retiro;178,64
2021;noviembre;2;CLINICOS;4;Salamanca;123,42
2021;noviembre;2;CLINICOS;15;Ciudad Lineal;125,08
2021;noviembre;2;ORGANICA;3;Retiro;700,8
2021;noviembre;2;ORGANICA;4;Salamanca;962,36
2021;noviembre;2;ORGANICA;5;Chamartín;955,22
2021;noviembre;2;ORGANICA;14;Moratalaz;480,08
2021;noviembre;2;ORGANICA;15;Ciudad Lineal;1121,84
2021;noviembre;2;ORGANICA;16;Hortaleza;892,08
2021;noviembre;2;ORGANICA;19;Vicálvaro;119,82
2021;noviembre;2;ORGANICA;20;San Blas - Canillejas;824,4
2021;noviembre;2;ORGANICA;21;Barajas;434,06
2021;noviembre;2;PAPEL-CARTON;3;Retiro;268,07
2021;noviembre;2;PAPEL-CARTON;4;Salamanca;404,14
2021;noviembre;2;PAPEL-CARTON;5;Chamartín;282,12
2021;noviembre;2;PAPEL-CARTON;14;Moratalaz;94,7
2021;noviembre;2;PAPEL-CARTON;15;Ciudad Lineal;402,97
2021;noviembre;2;PAPEL-CARTON;16;Hortaleza;260,06
2021;noviembre;2;PAPEL-CARTON;19;Vicálvaro;73,14
2021;noviembre;2;PAPEL-CARTON;20;San Blas - Canillejas;311,69
2021;noviembre;2;PAPEL-CARTON;21;Barajas;57,75
2021;noviembre;2;CARTON COMERCIAL;3;Retiro;44,65
2021;noviembre;2;CARTON COMERCIAL;4;Salamanca;147,58
2021;noviembre;2;CARTON COMERCIAL;5;Chamartín;70,75
2021;noviembre;2;CARTON COMERCIAL;14;Moratalaz;7,88
2021;noviembre;2;CARTON COMERCIAL;15;Ciudad Lineal;30,89
2021;noviembre;2;CARTON COMERCIAL;16;Hortaleza;42,55
2021;noviembre;2;CARTON COMERCIAL;19;Vicálvaro;5,26
2021;noviembre;2;CARTON COMERCIAL;20;San Blas - Canillejas;62,27
2021;noviembre;2;CARTON COMERCIAL;21;Barajas;3,46
2021;noviembre;2;RCD;3;Retiro;59,38
2021;noviembre;2;RCD;4;Salamanca;25,52
2021;noviembre;2;RCD;5;Chamartín;172,18
2021;noviembre;2;RCD;14;Moratalaz;51,5
2021;noviembre;2;RCD;15;Ciudad Lineal;79,05
2021;noviembre;2;RCD;16;Hortaleza;24,12
2021;noviembre;2;RCD;19;Vicálvaro;39,26
2021;noviembre;2;RCD;20;San Blas - Canillejas;75,74
2021;noviembre;2;RCD;21;Barajas;88,42
2021;noviembre;2;PUNTOS LIMPIOS;3;Retiro;2,02
2021;noviembre;2;PUNTOS LIMPIOS;5;Chamartín;95,92
2021;noviembre;2;PUNTOS LIMPIOS;14;Moratalaz;57,88
2021;noviembre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;62,9
2021;noviembre;2;PUNTOS LIMPIOS;16;Hortaleza;66,64
2021;noviembre;2;PUNTOS LIMPIOS;19;Vicálvaro;19,34
2021;noviembre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;58,52
2021;noviembre;2;PUNTOS LIMPIOS;21;Barajas;35,06
2021;noviembre;3;RESTO;2;Arganzuela;1911,7
2021;noviembre;3;RESTO;11;Carabanchel;4265,54
2021;noviembre;3;RESTO;12;Usera;2059,7
2021;noviembre;3;RESTO;13;Puente de Vallecas;3900,2
2021;noviembre;3;RESTO;17;Villaverde;2500,84
2021;noviembre;3;RESTO;18;Villa de Vallecas;2843,84
2021;noviembre;3;ENVASES;2;Arganzuela;354,74
2021;noviembre;3;ENVASES;11;Carabanchel;770
2021;noviembre;3;ENVASES;12;Usera;393,32
2021;noviembre;3;ENVASES;13;Puente de Vallecas;784,84
2021;noviembre;3;ENVASES;17;Villaverde;503,84
2021;noviembre;3;ENVASES;18;Villa de Vallecas;319,66
2021;noviembre;3;VIDRIO;2;Arganzuela;284,06
2021;noviembre;3;VIDRIO;11;Carabanchel;284,52
2021;noviembre;3;VIDRIO;12;Usera;106,96
2021;noviembre;3;VIDRIO;13;Puente de Vallecas;165,08
2021;noviembre;3;VIDRIO;17;Villaverde;134,66
2021;noviembre;3;VIDRIO;18;Villa de Vallecas;66,64
2021;noviembre;3;VIDRIO COMERCIAL;13;Puente de Vallecas;2,92
2021;noviembre;3;CLINICOS;12;Usera;158,56
2021;noviembre;3;CLINICOS;13;Puente de Vallecas;40,5
2021;noviembre;3;ORGANICA;2;Arganzuela;643,42
2021;noviembre;3;ORGANICA;11;Carabanchel;1161,98
2021;noviembre;3;ORGANICA;12;Usera;535,48
2021;noviembre;3;ORGANICA;13;Puente de Vallecas;953,78
2021;noviembre;3;ORGANICA;17;Villaverde;704,2
2021;noviembre;3;ORGANICA;18;Villa de Vallecas;1399,9
2021;noviembre;3;PAPEL-CARTON;2;Arganzuela;377,92
2021;noviembre;3;PAPEL-CARTON;11;Carabanchel;274,42
2021;noviembre;3;PAPEL-CARTON;12;Usera;122,74
2021;noviembre;3;PAPEL-CARTON;13;Puente de Vallecas;242,36
2021;noviembre;3;PAPEL-CARTON;17;Villaverde;154,46
2021;noviembre;3;PAPEL-CARTON;18;Villa de Vallecas;159,38
2021;noviembre;3;CARTON COMERCIAL;2;Arganzuela;29,76
2021;noviembre;3;CARTON COMERCIAL;11;Carabanchel;31,04
2021;noviembre;3;CARTON COMERCIAL;12;Usera;18,12
2021;noviembre;3;CARTON COMERCIAL;13;Puente de Vallecas;22,82
2021;noviembre;3;CARTON COMERCIAL;17;Villaverde;10,76
2021;noviembre;3;RCD;2;Arganzuela;33,47
2021;noviembre;3;RCD;11;Carabanchel;54,44
2021;noviembre;3;RCD;12;Usera;45,29
2021;noviembre;3;RCD;13;Puente de Vallecas;51,69
2021;noviembre;3;RCD;17;Villaverde;49,8
2021;noviembre;3;RCD;18;Villa de Vallecas;113,32
2021;noviembre;3;PUNTOS LIMPIOS;2;Arganzuela;62,9
2021;noviembre;3;PUNTOS LIMPIOS;11;Carabanchel;39,64
2021;noviembre;3;PUNTOS LIMPIOS;12;Usera;23,24
2021;noviembre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;33,14
2021;noviembre;3;PUNTOS LIMPIOS;17;Villaverde;33,92
2021;noviembre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;55,44
2021;noviembre;3;ANIMALES MUERTOS;99;Sin Distrito;8,16
2021;diciembre;1;RESTO;1;Centro;4558,48
2021;diciembre;1;RESTO;6;Tetuán;2681,58
2021;diciembre;1;RESTO;7;Chamberí;2348,68
2021;diciembre;1;RESTO;8;Fuencarral - El Pardo;3620,2
2021;diciembre;1;RESTO;9;Moncloa - Aravaca;2550,12
2021;diciembre;1;RESTO;10;Latina;3533,3
2021;diciembre;1;ENVASES;1;Centro;243,78
2021;diciembre;1;ENVASES;6;Tetuán;397,32
2021;diciembre;1;ENVASES;7;Chamberí;331,08
2021;diciembre;1;ENVASES;8;Fuencarral - El Pardo;702,32
2021;diciembre;1;ENVASES;9;Moncloa - Aravaca;351,26
2021;diciembre;1;ENVASES;10;Latina;607,34
2021;diciembre;1;VIDRIO;1;Centro;688,34
2021;diciembre;1;VIDRIO;6;Tetuán;394,48
2021;diciembre;1;VIDRIO;7;Chamberí;248,9
2021;diciembre;1;VIDRIO;8;Fuencarral - El Pardo;433,44
2021;diciembre;1;VIDRIO;9;Moncloa - Aravaca;249,86
2021;diciembre;1;VIDRIO;10;Latina;177,92
2021;diciembre;1;VIDRIO COMERCIAL;1;Centro;64,08
2021;diciembre;1;CLINICOS;1;Centro;164,72
2021;diciembre;1;CLINICOS;6;Tetuán;14,38
2021;diciembre;1;CLINICOS;8;Fuencarral - El Pardo;319,12
2021;diciembre;1;CLINICOS;9;Moncloa - Aravaca;226,42
2021;diciembre;1;CLINICOS;10;Latina;22,74
2021;diciembre;1;ORGANICA;1;Centro;977,26
2021;diciembre;1;ORGANICA;6;Tetuán;774,42
2021;diciembre;1;ORGANICA;7;Chamberí;891,52
2021;diciembre;1;ORGANICA;8;Fuencarral - El Pardo;1530,08
2021;diciembre;1;ORGANICA;9;Moncloa - Aravaca;981,3
2021;diciembre;1;ORGANICA;10;Latina;1313,76
2021;diciembre;1;PAPEL-CARTON;1;Centro;397,32
2021;diciembre;1;PAPEL-CARTON;6;Tetuán;377,78
2021;diciembre;1;PAPEL-CARTON;7;Chamberí;289,62
2021;diciembre;1;PAPEL-CARTON;8;Fuencarral - El Pardo;699,66
2021;diciembre;1;PAPEL-CARTON;9;Moncloa - Aravaca;310,3
2021;diciembre;1;PAPEL-CARTON;10;Latina;330,98
2021;diciembre;1;CARTON COMERCIAL;1;Centro;152,48
2021;diciembre;1;CARTON COMERCIAL;6;Tetuán;73,56
2021;diciembre;1;CARTON COMERCIAL;7;Chamberí;79,54
2021;diciembre;1;CARTON COMERCIAL;8;Fuencarral - El Pardo;2,58
2021;diciembre;1;CARTON COMERCIAL;9;Moncloa - Aravaca;3,58
2021;diciembre;1;CARTON COMERCIAL;10;Latina;3,02
2021;diciembre;1;RCD;1;Centro;181,47
2021;diciembre;1;RCD;6;Tetuán;27,175
2021;diciembre;1;RCD;7;Chamberí;18,275
2021;diciembre;1;RCD;8;Fuencarral - El Pardo;60,18
2021;diciembre;1;RCD;9;Moncloa - Aravaca;53,06
2021;diciembre;1;RCD;10;Latina;44,72
2021;diciembre;1;PUNTOS LIMPIOS;8;Fuencarral - El Pardo;109,44
2021;diciembre;1;PUNTOS LIMPIOS;9;Moncloa - Aravaca;67,4
2021;diciembre;1;PUNTOS LIMPIOS;10;Latina;110,28
2021;diciembre;1;CAMA DE CABALLO;9;Moncloa - Aravaca;44,535
2021;diciembre;2;RESTO;3;Retiro;1605,5
2021;diciembre;2;RESTO;4;Salamanca;2528,32
2021;diciembre;2;RESTO;5;Chamartín;2279,16
2021;diciembre;2;RESTO;14;Moratalaz;1301,6
2021;diciembre;2;RESTO;15;Ciudad Lineal;3222,48
2021;diciembre;2;RESTO;16;Hortaleza;3071,26
2021;diciembre;2;RESTO;19;Vicálvaro;1776,04
2021;diciembre;2;RESTO;20;San Blas - Canillejas;2557,4
2021;diciembre;2;RESTO;21;Barajas;847,94
2021;diciembre;2;ENVASES;3;Retiro;284,36
2021;diciembre;2;ENVASES;4;Salamanca;390,94
2021;diciembre;2;ENVASES;5;Chamartín;351,26
2021;diciembre;2;ENVASES;14;Moratalaz;240,62
2021;diciembre;2;ENVASES;15;Ciudad Lineal;671,86
2021;diciembre;2;ENVASES;16;Hortaleza;578,76
2021;diciembre;2;ENVASES;19;Vicálvaro;291,34
2021;diciembre;2;ENVASES;20;San Blas - Canillejas;488,62
2021;diciembre;2;ENVASES;21;Barajas;115,16
2021;diciembre;2;VIDRIO;3;Retiro;369,86
2021;diciembre;2;VIDRIO;4;Salamanca;332,26
2021;diciembre;2;VIDRIO;5;Chamartín;350,94
2021;diciembre;2;VIDRIO;14;Moratalaz;290,1
2021;diciembre;2;VIDRIO;15;Ciudad Lineal;177,48
2021;diciembre;2;VIDRIO;16;Hortaleza;198,66
2021;diciembre;2;VIDRIO;19;Vicálvaro;172,98
2021;diciembre;2;VIDRIO;20;San Blas - Canillejas;182,74
2021;diciembre;2;VIDRIO;21;Barajas;145,96
2021;diciembre;2;VIDRIO COMERCIAL;4;Salamanca;61,54
2021;diciembre;2;CLINICOS;3;Retiro;180,16
2021;diciembre;2;CLINICOS;4;Salamanca;113,12
2021;diciembre;2;CLINICOS;15;Ciudad Lineal;117,06
2021;diciembre;2;ORGANICA;3;Retiro;723,46
2021;diciembre;2;ORGANICA;4;Salamanca;1004,48
2021;diciembre;2;ORGANICA;5;Chamartín;969,42
2021;diciembre;2;ORGANICA;14;Moratalaz;510,66
2021;diciembre;2;ORGANICA;15;Ciudad Lineal;1162,18
2021;diciembre;2;ORGANICA;16;Hortaleza;889,94
2021;diciembre;2;ORGANICA;19;Vicálvaro;120,84
2021;diciembre;2;ORGANICA;20;San Blas - Canillejas;834,04
2021;diciembre;2;ORGANICA;21;Barajas;447,88
2021;diciembre;2;PAPEL-CARTON;3;Retiro;289,32
2021;diciembre;2;PAPEL-CARTON;4;Salamanca;418,01
2021;diciembre;2;PAPEL-CARTON;5;Chamartín;322,38
2021;diciembre;2;PAPEL-CARTON;14;Moratalaz;99,07
2021;diciembre;2;PAPEL-CARTON;15;Ciudad Lineal;408,87
2021;diciembre;2;PAPEL-CARTON;16;Hortaleza;288,41
2021;diciembre;2;PAPEL-CARTON;19;Vicálvaro;79,13
2021;diciembre;2;PAPEL-CARTON;20;San Blas - Canillejas;328,68
2021;diciembre;2;PAPEL-CARTON;21;Barajas;60,33
2021;diciembre;2;CARTON COMERCIAL;3;Retiro;68,13
2021;diciembre;2;CARTON COMERCIAL;4;Salamanca;177,62
2021;diciembre;2;CARTON COMERCIAL;5;Chamartín;52,83
2021;diciembre;2;CARTON COMERCIAL;14;Moratalaz;24,29
2021;diciembre;2;CARTON COMERCIAL;15;Ciudad Lineal;32,62
2021;diciembre;2;CARTON COMERCIAL;16;Hortaleza;34,61
2021;diciembre;2;CARTON COMERCIAL;19;Vicálvaro;16,58
2021;diciembre;2;CARTON COMERCIAL;20;San Blas - Canillejas;54,66
2021;diciembre;2;CARTON COMERCIAL;21;Barajas;18,47
2021;diciembre;2;RCD;3;Retiro;62,9
2021;diciembre;2;RCD;4;Salamanca;40
2021;diciembre;2;RCD;5;Chamartín;80,88
2021;diciembre;2;RCD;14;Moratalaz;73,04
2021;diciembre;2;RCD;15;Ciudad Lineal;99,5
2021;diciembre;2;RCD;16;Hortaleza;41,36
2021;diciembre;2;RCD;19;Vicálvaro;33,38
2021;diciembre;2;RCD;20;San Blas - Canillejas;54,42
2021;diciembre;2;RCD;21;Barajas;14,965
2021;diciembre;2;PUNTOS LIMPIOS;3;Retiro;0,7
2021;diciembre;2;PUNTOS LIMPIOS;5;Chamartín;91,72
2021;diciembre;2;PUNTOS LIMPIOS;14;Moratalaz;43,98
2021;diciembre;2;PUNTOS LIMPIOS;15;Ciudad Lineal;61,5
2021;diciembre;2;PUNTOS LIMPIOS;16;Hortaleza;61,14
2021;diciembre;2;PUNTOS LIMPIOS;19;Vicálvaro;19,46
2021;diciembre;2;PUNTOS LIMPIOS;20;San Blas - Canillejas;57,76
2021;diciembre;2;PUNTOS LIMPIOS;21;Barajas;19,84
2021;diciembre;3;RESTO;2;Arganzuela;1972,92
2021;diciembre;3;RESTO;11;Carabanchel;4465,82
2021;diciembre;3;RESTO;12;Usera;2171,74
2021;diciembre;3;RESTO;13;Puente de Vallecas;4093,78
2021;diciembre;3;RESTO;17;Villaverde;2571,84
2021;diciembre;3;RESTO;18;Villa de Vallecas;2889,54
2021;diciembre;3;ENVASES;2;Arganzuela;329,8
2021;diciembre;3;ENVASES;11;Carabanchel;819,18
2021;diciembre;3;ENVASES;12;Usera;414,58
2021;diciembre;3;ENVASES;13;Puente de Vallecas;858,04
2021;diciembre;3;ENVASES;17;Villaverde;543,48
2021;diciembre;3;ENVASES;18;Villa de Vallecas;318,94
2021;diciembre;3;VIDRIO;2;Arganzuela;352,62
2021;diciembre;3;VIDRIO;11;Carabanchel;304,08
2021;diciembre;3;VIDRIO;12;Usera;179,94
2021;diciembre;3;VIDRIO;13;Puente de Vallecas;169,8
2021;diciembre;3;VIDRIO;17;Villaverde;111,38
2021;diciembre;3;VIDRIO;18;Villa de Vallecas;105,16
2021;diciembre;3;VIDRIO COMERCIAL;13;Puente de Vallecas;2,82
2021;diciembre;3;CLINICOS;12;Usera;154,46
2021;diciembre;3;CLINICOS;13;Puente de Vallecas;37,84
2021;diciembre;3;ORGANICA;2;Arganzuela;663,84
2021;diciembre;3;ORGANICA;11;Carabanchel;1210,2
2021;diciembre;3;ORGANICA;12;Usera;575,56
2021;diciembre;3;ORGANICA;13;Puente de Vallecas;983,1
2021;diciembre;3;ORGANICA;17;Villaverde;734,66
2021;diciembre;3;ORGANICA;18;Villa de Vallecas;1202,44
2021;diciembre;3;PAPEL-CARTON;2;Arganzuela;372,36
2021;diciembre;3;PAPEL-CARTON;11;Carabanchel;310,85
2021;diciembre;3;PAPEL-CARTON;12;Usera;145,24
2021;diciembre;3;PAPEL-CARTON;13;Puente de Vallecas;284,04
2021;diciembre;3;PAPEL-CARTON;17;Villaverde;161,7
2021;diciembre;3;PAPEL-CARTON;18;Villa de Vallecas;157,14
2021;diciembre;3;CARTON COMERCIAL;2;Arganzuela;33,96
2021;diciembre;3;CARTON COMERCIAL;11;Carabanchel;32,28
2021;diciembre;3;CARTON COMERCIAL;12;Usera;16,8
2021;diciembre;3;CARTON COMERCIAL;13;Puente de Vallecas;27,94
2021;diciembre;3;CARTON COMERCIAL;17;Villaverde;11,18
2021;diciembre;3;RCD;2;Arganzuela;30,56
2021;diciembre;3;RCD;11;Carabanchel;50,78
2021;diciembre;3;RCD;12;Usera;49,45
2021;diciembre;3;RCD;13;Puente de Vallecas;49,28
2021;diciembre;3;RCD;17;Villaverde;40
2021;diciembre;3;RCD;18;Villa de Vallecas;68,8
2021;diciembre;3;PUNTOS LIMPIOS;2;Arganzuela;63,08
2021;diciembre;3;PUNTOS LIMPIOS;11;Carabanchel;24,94
2021;diciembre;3;PUNTOS LIMPIOS;12;Usera;30,98
2021;diciembre;3;PUNTOS LIMPIOS;13;Puente de Vallecas;23,8
2021;diciembre;3;PUNTOS LIMPIOS;17;Villaverde;37,66
2021;diciembre;3;PUNTOS LIMPIOS;18;Villa de Vallecas;63,66
2021;diciembre;3;ANIMALES MUERTOS;99;Sin Distrito;8,62
2021;diciembre;3;PILAS;99;Sin Distrito;6,48
